"source","target"
"1064446285","268823894"
"578977560","268823894"
"323743794","268823894"
"606532908","268823894"
"1061504791","268823894"
"156606331","268823894"
"570754699","268823894"
"581173520","268823894"
"537157894","268823894"
"520619753","268823894"
"208703533","268823894"
"1053281143","268823894"
"742383288","268823894"
"66968427","268823894"
"968021802","268823894"
"1029080072","268823894"
"281813303","268823894"
"1030574652","268823894"
"513301859","268823894"
"296134285","268823894"
"995587159","268823894"
"114817089","268823894"
"219645391","268823894"
"384801315","268823894"
"806464896","268823894"
"111690310","268823894"
"204904456","268823894"
"19880622","268823894"
"56648993","268823894"
"296403488","268823894"
"244530823","268823894"
"138086130","268823894"
"248311500","268823894"
"131303616","268823894"
"210646958","268823894"
"48673009","268823894"
"897830305","268823894"
"27343080","268823894"
"730698529","268823894"
"810838958","268823894"
"564444503","268823894"
"981013363","268823894"
"14964845","268823894"
"246435921","268823894"
"980194501","268823894"
"339496989","268823894"
"979597104","268823894"
"148778769","268823894"
"561790698","268823894"
"951935064","268823894"
"972304884","268823894"
"106295354","268823894"
"63059123","268823894"
"488943348","268823894"
"93318951","268823894"
"97941371","268823894"
"298721637","268823894"
"802982581","268823894"
"962847614","268823894"
"390928875","268823894"
"60756674","268823894"
"99604886","268823894"
"17673634","268823894"
"239378123","268823894"
"802959187","268823894"
"435690614","268823894"
"83439130","268823894"
"26906811","268823894"
"966406962","268823894"
"467603178","268823894"
"217033431","268823894"
"186205013","268823894"
"199373186","268823894"
"926110142","268823894"
"61707830","268823894"
"282398854","268823894"
"212449154","268823894"
"226202295","268823894"
"180931170","268823894"
"600897139","268823894"
"149990818","268823894"
"962772890","268823894"
"186109809","268823894"
"920669683","268823894"
"51093059","268823894"
"224382503","268823894"
"152094719","268823894"
"153408715","268823894"
"16381311","268823894"
"608043413","268823894"
"315426088","268823894"
"91962584","268823894"
"568031594","268823894"
"114156792","268823894"
"231933341","268823894"
"241610858","268823894"
"223843547","268823894"
"955922743","268823894"
"753546440","268823894"
"309825565","268823894"
"150002864","268823894"
"915785244","268823894"
"322594665","268823894"
"126842256","268823894"
"110162044","268823894"
"182230837","268823894"
"629386328","268823894"
"131927646","268823894"
"937527325","268823894"
"624692819","268823894"
"712955485","268823894"
"23733597","268823894"
"210600427","268823894"
"411453067","268823894"
"439131647","268823894"
"476229045","268823894"
"60874831","268823894"
"128399517","268823894"
"923511234","268823894"
"925702849","268823894"
"227108448","268823894"
"396193281","268823894"
"363452505","268823894"
"19833729","268823894"
"108128992","268823894"
"135564225","268823894"
"720932028","268823894"
"900036625","268823894"
"343011574","268823894"
"923493265","268823894"
"912708074","268823894"
"552985378","268823894"
"571485153","268823894"
"131440055","268823894"
"23322403","268823894"
"271825945","268823894"
"75346167","268823894"
"614973977","268823894"
"54633109","268823894"
"622639750","268823894"
"406549093","268823894"
"526115289","268823894"
"72250928","268823894"
"298247628","268823894"
"24910861","268823894"
"904929486","268823894"
"569084331","268823894"
"875777052","268823894"
"216044273","268823894"
"572626171","268823894"
"749352331","268823894"
"602199722","268823894"
"239326659","268823894"
"535499205","268823894"
"841906177","268823894"
"853091131","268823894"
"46504690","268823894"
"187478893","268823894"
"618096451","268823894"
"332695669","268823894"
"723839564","268823894"
"884205858","268823894"
"391426083","268823894"
"881968795","268823894"
"77527354","268823894"
"80324287","268823894"
"59343097","268823894"
"370663474","268823894"
"841547383","268823894"
"795629286","268823894"
"536074139","268823894"
"54576193","268823894"
"351697614","268823894"
"50363933","268823894"
"209478820","268823894"
"545501370","268823894"
"194054060","268823894"
"250928837","268823894"
"175384177","268823894"
"101227506","268823894"
"326622989","268823894"
"440784363","268823894"
"800779339","268823894"
"95194061","268823894"
"824219288","268823894"
"854267618","268823894"
"618173669","268823894"
"61316999","268823894"
"594076365","268823894"
"347426199","268823894"
"404794862","268823894"
"204024387","268823894"
"93827490","268823894"
"39354818","268823894"
"746950134","268823894"
"33223155","268823894"
"613489836","268823894"
"532538216","268823894"
"282148544","268823894"
"422531557","268823894"
"203572230","268823894"
"71543622","268823894"
"466741316","268823894"
"102647845","268823894"
"511756793","268823894"
"214262717","268823894"
"268247778","268823894"
"303493736","268823894"
"122143773","268823894"
"44618174","268823894"
"800150096","268823894"
"524708803","268823894"
"337323177","268823894"
"809246264","268823894"
"752960443","268823894"
"304528290","268823894"
"316701297","268823894"
"576280340","268823894"
"379676999","268823894"
"159778111","268823894"
"482183160","268823894"
"80252009","268823894"
"745312579","268823894"
"235719455","268823894"
"191826598","268823894"
"121744424","268823894"
"311670664","268823894"
"546056986","268823894"
"91703141","268823894"
"235346833","268823894"
"223430434","268823894"
"95274145","268823894"
"177846571","268823894"
"521651090","268823894"
"605610920","268823894"
"115700790","268823894"
"624994147","268823894"
"473029064","268823894"
"101488825","268823894"
"83196839","268823894"
"621445407","268823894"
"91363887","268823894"
"121765491","268823894"
"612908458","268823894"
"108888457","268823894"
"269786008","268823894"
"364344590","268823894"
"21223382","268823894"
"132841640","268823894"
"248346845","268823894"
"82644303","268823894"
"102446205","268823894"
"607623121","268823894"
"605134535","268823894"
"269638573","268823894"
"96163020","268823894"
"130870718","268823894"
"335503236","268823894"
"601001442","268823894"
"595953649","268823894"
"281724318","268823894"
"139226042","268823894"
"500607369","268823894"
"347745314","268823894"
"596793657","268823894"
"194522824","268823894"
"28371326","268823894"
"229619568","268823894"
"549089063","268823894"
"343316398","268823894"
"594543155","268823894"
"21260494","268823894"
"64221733","268823894"
"571890390","268823894"
"295382242","268823894"
"446113395","268823894"
"488368526","268823894"
"70847722","268823894"
"579653455","268823894"
"579648839","268823894"
"579184279","268823894"
"457352047","268823894"
"579093577","268823894"
"579074786","268823894"
"527966326","268823894"
"461462268","268823894"
"78874760","268823894"
"295192720","268823894"
"24180138","268823894"
"287624274","268823894"
"113888951","268823894"
"567510410","268823894"
"61141654","268823894"
"46398906","268823894"
"265590577","268823894"
"25940407","268823894"
"91411644","268823894"
"101576428","268823894"
"153894868","268823894"
"508917294","268823894"
"440781248","268823894"
"230372637","268823894"
"110236951","268823894"
"456139978","268823894"
"171123492","268823894"
"247546874","268823894"
"94591487","268823894"
"74162871","268823894"
"69225563","268823894"
"42476679","268823894"
"60402562","268823894"
"53010789","268823894"
"186500578","268823894"
"14234942","268823894"
"93993083","268823894"
"181861549","268823894"
"201729922","268823894"
"494416999","268823894"
"247927474","268823894"
"46676450","268823894"
"208221438","268823894"
"565590675","268823894"
"445701760","268823894"
"184483156","268823894"
"117289371","268823894"
"560454567","268823894"
"91555261","268823894"
"142523326","268823894"
"319849151","268823894"
"16963832","268823894"
"70197085","268823894"
"262669962","268823894"
"289083935","268823894"
"385971094","268823894"
"256478940","268823894"
"550453768","268823894"
"303229809","268823894"
"271813140","268823894"
"416690488","268823894"
"553131090","268823894"
"157791326","268823894"
"108752205","268823894"
"78144945","268823894"
"412116488","268823894"
"57492515","268823894"
"230494026","268823894"
"18713878","268823894"
"300326306","268823894"
"414044611","268823894"
"548489395","268823894"
"54987639","268823894"
"414325013","268823894"
"210916427","268823894"
"258922395","268823894"
"63797796","268823894"
"154110606","268823894"
"42586943","268823894"
"161753897","268823894"
"223972311","268823894"
"197895436","268823894"
"498284334","268823894"
"198280059","268823894"
"255459764","268823894"
"278455427","268823894"
"397244591","268823894"
"324887470","268823894"
"63937720","268823894"
"84049085","268823894"
"433618205","268823894"
"488352389","268823894"
"307974567","268823894"
"124707641","268823894"
"292559598","268823894"
"366788276","268823894"
"180194505","268823894"
"278954945","268823894"
"76400332","268823894"
"277371960","268823894"
"229187306","268823894"
"321535769","268823894"
"373312433","268823894"
"185044550","268823894"
"123449340","268823894"
"117367226","268823894"
"83077109","268823894"
"89159483","268823894"
"20534471","268823894"
"49435467","268823894"
"121854537","268823894"
"329897026","268823894"
"66691543","268823894"
"164321844","268823894"
"193771858","268823894"
"243853585","268823894"
"241724962","268823894"
"263634175","268823894"
"112814910","268823894"
"282676250","268823894"
"236076616","268823894"
"519479294","140409019"
"519479294","80324287"
"519479294","274680752"
"519479294","117018840"
"519479294","188365079"
"519479294","44571430"
"519479294","8161232"
"519479294","55259613"
"519479294","83361820"
"519479294","86740435"
"519479294","227256038"
"519479294","55528646"
"519479294","588220902"
"519479294","155949906"
"519479294","487468351"
"519479294","27828978"
"519479294","26128768"
"519479294","57057453"
"519479294","53047484"
"519479294","90636188"
"519479294","318967677"
"519479294","110756260"
"519479294","58444150"
"519479294","53053378"
"519479294","157055308"
"519479294","26483124"
"519479294","55801527"
"519479294","31401945"
"519479294","40002562"
"519479294","107872957"
"519479294","109248656"
"519479294","13382652"
"519479294","328495106"
"519479294","135134052"
"519479294","138041655"
"519479294","29774933"
"519479294","260706970"
"519479294","16663336"
"519479294","23575595"
"519479294","105106802"
"519479294","158762646"
"519479294","119956569"
"519479294","149408745"
"519479294","56652148"
"519479294","17540485"
"519479294","250588578"
"519479294","44340677"
"519479294","279276423"
"519479294","562852503"
"519479294","113976133"
"519479294","17413027"
"519479294","97991572"
"519479294","125481462"
"519479294","386420143"
"519479294","62873433"
"519479294","49835387"
"519479294","49391820"
"519479294","179414795"
"519479294","191422906"
"519479294","20671787"
"519479294","24158627"
"519479294","111280097"
"519479294","148090592"
"519479294","125832497"
"519479294","21044208"
"519479294","414248813"
"519479294","17940246"
"519479294","61738142"
"519479294","501824240"
"519479294","65390942"
"519479294","55353207"
"519479294","332898591"
"519479294","112785317"
"519479294","128155589"
"519479294","156606331"
"519479294","224201809"
"519479294","25343589"
"519479294","23017452"
"519479294","45575696"
"519479294","210775513"
"519479294","71370894"
"519479294","69008563"
"519479294","264348057"
"519479294","73635568"
"519479294","20600235"
"519479294","111591911"
"519479294","89194184"
"519479294","82724710"
"519479294","31209800"
"519479294","93819292"
"519479294","235910394"
"519479294","69009066"
"519479294","595112123"
"519479294","540216621"
"519479294","302162093"
"519479294","45843783"
"519479294","116757352"
"519479294","64186160"
"519479294","171985977"
"519479294","114729566"
"519479294","20499863"
"519479294","115044590"
"519479294","213969309"
"519479294","23440052"
"519479294","525208028"
"519479294","507672047"
"519479294","119659524"
"519479294","78502161"
"519479294","14430816"
"519479294","122009091"
"519479294","432507102"
"519479294","382560919"
"519479294","17508484"
"519479294","30182732"
"519479294","72090768"
"519479294","269786008"
"519479294","121034444"
"519479294","68674747"
"519479294","86525622"
"519479294","239172505"
"519479294","41906364"
"519479294","167321831"
"519479294","281635993"
"519479294","295345685"
"519479294","237676010"
"519479294","246772342"
"519479294","226087776"
"519479294","214413743"
"519479294","166905249"
"519479294","249186003"
"519479294","388421804"
"519479294","26129768"
"519479294","21710527"
"519479294","57586907"
"519479294","28297965"
"519479294","164279952"
"519479294","82322622"
"519479294","91083585"
"519479294","16143542"
"519479294","26235265"
"519479294","229454266"
"519479294","108247668"
"519479294","24871896"
"519479294","90320997"
"519479294","368276033"
"519479294","21396136"
"519479294","280939327"
"519479294","494888987"
"519479294","486022227"
"955534154","519479294"
"1162655696","519479294"
"198304504","519479294"
"799095043","519479294"
"133013358","519479294"
"237622586","519479294"
"1182092197","519479294"
"95704480","519479294"
"1179697470","519479294"
"1178749832","519479294"
"1176698634","519479294"
"1109879863","519479294"
"853433636","519479294"
"990419118","519479294"
"906049088","519479294"
"434911412","519479294"
"1172193056","519479294"
"434453028","519479294"
"908693204","519479294"
"33659523","519479294"
"149090184","519479294"
"908932604","519479294"
"628701085","519479294"
"605384350","519479294"
"1140456277","519479294"
"776155579","519479294"
"1165861644","519479294"
"126767118","519479294"
"1165161001","519479294"
"1153130402","519479294"
"306908430","519479294"
"53662162","519479294"
"96928753","519479294"
"1163026674","519479294"
"125996733","519479294"
"100940193","519479294"
"1114064431","519479294"
"240840681","519479294"
"1160261845","519479294"
"1159944464","519479294"
"112700062","519479294"
"1157947872","519479294"
"1157815400","519479294"
"440355518","519479294"
"1077963193","519479294"
"496808759","519479294"
"240583384","519479294"
"1155370656","519479294"
"1148270995","519479294"
"982763418","519479294"
"487061702","519479294"
"348080978","519479294"
"1128584220","519479294"
"108297491","519479294"
"1151751900","519479294"
"1151404614","519479294"
"1151380873","519479294"
"720745897","519479294"
"1150609591","519479294"
"543223919","519479294"
"81913193","519479294"
"513642862","519479294"
"985021488","519479294"
"347757600","519479294"
"528624039","519479294"
"1068866178","519479294"
"520404282","519479294"
"1004777522","519479294"
"464803307","519479294"
"1144966903","519479294"
"735559681","519479294"
"767827693","519479294"
"99066447","519479294"
"1143640615","519479294"
"1143578694","519479294"
"1142910834","519479294"
"170971251","519479294"
"539294285","519479294"
"1142382782","519479294"
"1142220528","519479294"
"1093190802","519479294"
"211124666","519479294"
"1139836674","519479294"
"1139763505","519479294"
"494286175","519479294"
"541018688","519479294"
"980950200","519479294"
"53042880","519479294"
"536326816","519479294"
"596651747","519479294"
"1036761584","519479294"
"930286782","519479294"
"1130565811","519479294"
"318977012","519479294"
"1130382672","519479294"
"1130196222","519479294"
"740372882","519479294"
"1033144718","519479294"
"1128021506","519479294"
"1125673586","519479294"
"1120036082","519479294"
"1077868154","519479294"
"1115188951","519479294"
"1077684002","519479294"
"1122304386","519479294"
"1062375445","519479294"
"1083104408","519479294"
"723765169","519479294"
"293526508","519479294"
"1119848282","519479294"
"1119788474","519479294"
"1119466657","519479294"
"153846417","519479294"
"1108529305","519479294"
"478471553","519479294"
"623167930","519479294"
"1054547426","519479294"
"1116795776","519479294"
"1116244843","519479294"
"1101910422","519479294"
"1099262034","519479294"
"552685229","519479294"
"930224436","519479294"
"1112239615","519479294"
"955105447","519479294"
"997922449","519479294"
"957077006","519479294"
"396418565","519479294"
"496109698","519479294"
"330268472","519479294"
"1109948888","519479294"
"1020563438","519479294"
"287337106","519479294"
"966670543","519479294"
"618326628","519479294"
"1035325362","519479294"
"395185411","519479294"
"1109579023","519479294"
"1109014986","519479294"
"471086147","519479294"
"122812501","519479294"
"1108497660","519479294"
"1107147792","519479294"
"54471551","519479294"
"59202400","519479294"
"1092184957","519479294"
"1105798867","519479294"
"923857177","519479294"
"1103477214","519479294"
"1057320043","519479294"
"563916127","519479294"
"222766848","519479294"
"969626947","519479294"
"1016934223","519479294"
"17657149","519479294"
"364962329","519479294"
"893687796","519479294"
"980794862","519479294"
"1076863940","519479294"
"1081091298","519479294"
"1087925964","519479294"
"899631708","519479294"
"975830076","519479294"
"1083794220","519479294"
"717467983","519479294"
"1073280930","519479294"
"1077062678","519479294"
"364817380","519479294"
"982298299","519479294"
"360001857","519479294"
"1078855423","519479294"
"1015530194","519479294"
"590251786","519479294"
"1058456041","519479294"
"925098146","519479294"
"872352050","519479294"
"88687424","519479294"
"1035431424","519479294"
"1033253552","519479294"
"1055597004","519479294"
"38243476","519479294"
"118322323","519479294"
"1069072290","519479294"
"1058852478","519479294"
"555159080","519479294"
"320914756","519479294"
"846351420","519479294"
"967567998","519479294"
"94528237","519479294"
"220404827","519479294"
"598398247","519479294"
"953696832","519479294"
"540807533","519479294"
"160559708","519479294"
"483351298","519479294"
"1058995002","519479294"
"98913214","519479294"
"520619753","519479294"
"1053281143","519479294"
"628708749","519479294"
"632336869","519479294"
"540652463","519479294"
"1045338338","519479294"
"928203456","519479294"
"1050716797","519479294"
"1042284044","519479294"
"1038209436","519479294"
"895028892","519479294"
"1045667203","519479294"
"1045261590","519479294"
"280520192","519479294"
"1027387862","519479294"
"243639662","519479294"
"390772856","519479294"
"366756699","519479294"
"628688218","519479294"
"1042095804","519479294"
"448009495","519479294"
"962849082","519479294"
"231430012","519479294"
"589413512","519479294"
"1037763540","519479294"
"852690342","519479294"
"246020702","519479294"
"1034464921","519479294"
"94531160","519479294"
"1033397377","519479294"
"579666871","519479294"
"1032483181","519479294"
"378143444","519479294"
"1031278771","519479294"
"1030574652","519479294"
"994738489","519479294"
"1006158630","519479294"
"286618675","519479294"
"997226431","519479294"
"1024719013","519479294"
"275075290","519479294"
"884305478","519479294"
"1022535138","519479294"
"281163516","519479294"
"1022004703","519479294"
"906449516","519479294"
"1019393178","519479294"
"914800904","519479294"
"363346564","519479294"
"1018081232","519479294"
"1017963594","519479294"
"995587159","519479294"
"1017669961","519479294"
"1016124025","519479294"
"982898250","519479294"
"1016946541","519479294"
"1015902854","519479294"
"1015075112","519479294"
"833849910","519479294"
"1011723883","519479294"
"997162172","519479294"
"1006892600","519479294"
"565679117","519479294"
"173910796","519479294"
"540909904","519479294"
"463916249","519479294"
"1004072118","519479294"
"981392239","519479294"
"947923820","519479294"
"398895951","519479294"
"999739561","519479294"
"617248163","519479294"
"970057645","519479294"
"892864129","519479294"
"956097534","519479294"
"904215943","519479294"
"994872024","519479294"
"991570489","519479294"
"989595061","519479294"
"54942183","519479294"
"991110181","519479294"
"92530802","519479294"
"989342100","519479294"
"989071320","519479294"
"989122848","519479294"
"987280501","519479294"
"987122334","519479294"
"808608650","519479294"
"526253157","519479294"
"987080412","519479294"
"450491513","519479294"
"985137421","519479294"
"984653738","519479294"
"984588678","519479294"
"470878329","519479294"
"632922863","519479294"
"983995723","519479294"
"983205949","519479294"
"983151200","519479294"
"982773084","519479294"
"226522793","519479294"
"798362906","519479294"
"141973310","519479294"
"891743779","519479294"
"579708730","519479294"
"981013363","519479294"
"980813424","519479294"
"702537026","519479294"
"864828528","519479294"
"980194501","519479294"
"66844930","519479294"
"98685133","519479294"
"978578784","519479294"
"979597104","519479294"
"97945640","519479294"
"978873950","519479294"
"978718346","519479294"
"751382682","519479294"
"903312810","519479294"
"608866568","519479294"
"127800606","519479294"
"954198313","519479294"
"571090367","519479294"
"529256402","519479294"
"974813246","519479294"
"808616863","519479294"
"478757220","519479294"
"234094111","519479294"
"919914708","519479294"
"950008332","519479294"
"700609746","519479294"
"954253759","519479294"
"385514232","519479294"
"973569932","519479294"
"561004122","519479294"
"973404558","519479294"
"937463316","519479294"
"972406676","519479294"
"194635928","519479294"
"632572975","519479294"
"972136411","519479294"
"969519901","519479294"
"89145782","519479294"
"481164970","519479294"
"950540288","519479294"
"960785088","519479294"
"953812014","519479294"
"962267509","519479294"
"332124313","519479294"
"48646389","519479294"
"861798338","519479294"
"442277946","519479294"
"65878555","519479294"
"14248401","519479294"
"964939202","519479294"
"965866770","519479294"
"118964456","519479294"
"962910498","519479294"
"968119555","519479294"
"970546428","519479294"
"970538010","519479294"
"923494632","519479294"
"952236151","519479294"
"964485668","519479294"
"937665114","519479294"
"403984624","519479294"
"550488403","519479294"
"61588249","519479294"
"533351991","519479294"
"169022850","519479294"
"326003109","519479294"
"329208799","519479294"
"259333184","519479294"
"283574027","519479294"
"487666402","519479294"
"330231468","519479294"
"480558584","519479294"
"920842873","519479294"
"600226554","519479294"
"345899875","519479294"
"100974191","519479294"
"966754081","519479294"
"767598469","519479294"
"970232515","519479294"
"33503563","519479294"
"534610776","519479294"
"794232667","519479294"
"275618697","519479294"
"708885619","519479294"
"969990246","519479294"
"966677640","519479294"
"969775196","519479294"
"148176848","519479294"
"241229381","519479294"
"951632106","519479294"
"97962527","519479294"
"924142808","519479294"
"842520240","519479294"
"944474089","519479294"
"85316266","519479294"
"966375762","519479294"
"968486569","519479294"
"968467033","519479294"
"869835968","519479294"
"42676824","519479294"
"390928875","519479294"
"965066466","519479294"
"930256201","519479294"
"221147486","519479294"
"912932467","519479294"
"855194173","519479294"
"568078526","519479294"
"390731504","519479294"
"909998203","519479294"
"968249052","519479294"
"268364170","519479294"
"968179807","519479294"
"628403903","519479294"
"949900320","519479294"
"557221824","519479294"
"606529946","519479294"
"967645208","519479294"
"967013497","519479294"
"914733170","519479294"
"928385545","519479294"
"966745507","519479294"
"489426373","519479294"
"966519139","519479294"
"389932315","519479294"
"955259960","519479294"
"930340640","519479294"
"246126832","519479294"
"590787083","519479294"
"242744182","519479294"
"964980894","519479294"
"891714914","519479294"
"841998006","519479294"
"494026289","519479294"
"125424113","519479294"
"962484186","519479294"
"960649285","519479294"
"962184380","519479294"
"960557905","519479294"
"616121544","519479294"
"324463562","519479294"
"930431198","519479294"
"396326693","519479294"
"960681774","519479294"
"630937687","519479294"
"922799533","519479294"
"947491496","519479294"
"958395283","519479294"
"868302883","519479294"
"519558344","519479294"
"503145008","519479294"
"524651722","519479294"
"907669952","519479294"
"490666568","519479294"
"543236675","519479294"
"920924023","519479294"
"542300936","519479294"
"592454678","519479294"
"956311177","519479294"
"340170743","519479294"
"477571186","519479294"
"630465432","519479294"
"535811959","519479294"
"941922433","519479294"
"552888741","519479294"
"540758301","519479294"
"952399375","519479294"
"564780385","519479294"
"906583322","519479294"
"756970986","519479294"
"240802136","519479294"
"956046956","519479294"
"478952744","519479294"
"300162295","519479294"
"154484352","519479294"
"138512332","519479294"
"759184152","519479294"
"952405748","519479294"
"176542477","519479294"
"956032928","519479294"
"565793366","519479294"
"956013566","519479294"
"181162559","519479294"
"306811344","519479294"
"925537177","519479294"
"937534554","519479294"
"71768669","519479294"
"131927781","519479294"
"496827211","519479294"
"411370826","519479294"
"82869085","519479294"
"137380246","519479294"
"415742192","519479294"
"218588352","519479294"
"956011766","519479294"
"956008453","519479294"
"16302117","519479294"
"848837858","519479294"
"9262582","519479294"
"955442730","519479294"
"88755952","519479294"
"390271137","519479294"
"345890775","519479294"
"579074786","519479294"
"921605419","519479294"
"954368905","519479294"
"409850338","519479294"
"526487646","519479294"
"330939465","519479294"
"936577603","519479294"
"532643781","519479294"
"951800598","519479294"
"106729409","519479294"
"844935997","519479294"
"936445986","519479294"
"365429649","519479294"
"926138964","519479294"
"279120552","519479294"
"939050575","519479294"
"950376054","519479294"
"891749738","519479294"
"128947163","519479294"
"858358267","519479294"
"922909316","519479294"
"796144776","519479294"
"954074316","519479294"
"954094471","519479294"
"950064367","519479294"
"805091707","519479294"
"944698423","519479294"
"953473346","519479294"
"617461902","519479294"
"258301198","519479294"
"883100653","519479294"
"755670986","519479294"
"952480146","519479294"
"602226916","519479294"
"229160973","519479294"
"222174610","519479294"
"274931746","519479294"
"953510738","519479294"
"576176931","519479294"
"576583386","519479294"
"953377159","519479294"
"943411278","519479294"
"953166900","519479294"
"522173128","519479294"
"521640554","519479294"
"531291364","519479294"
"493313391","519479294"
"932903190","519479294"
"950235720","519479294"
"564444503","519479294"
"76979373","519479294"
"489596320","519479294"
"430128737","519479294"
"254109184","519479294"
"810861470","519479294"
"772452901","519479294"
"947788976","519479294"
"947273846","519479294"
"946340898","519479294"
"851223781","519479294"
"386669618","519479294"
"53709767","519479294"
"944625086","519479294"
"944563214","519479294"
"489250732","519479294"
"943020096","519479294"
"276106720","519479294"
"866051131","519479294"
"941737921","519479294"
"860261394","519479294"
"542705671","519479294"
"928178430","519479294"
"810838958","519479294"
"433504107","519479294"
"937668536","519479294"
"45882519","519479294"
"914491237","519479294"
"389571746","519479294"
"868435050","519479294"
"832979270","519479294"
"83593596","519479294"
"932864078","519479294"
"932804994","519479294"
"400732139","519479294"
"425458259","519479294"
"903939176","519479294"
"931755204","519479294"
"308671505","519479294"
"901650116","519479294"
"447447114","519479294"
"930308618","519479294"
"415632345","519479294"
"308982645","519479294"
"930183877","519479294"
"835802221","519479294"
"919831549","519479294"
"929582718","519479294"
"825159854","519479294"
"429340551","519479294"
"563872637","519479294"
"248704509","519479294"
"929290136","519479294"
"115408057","519479294"
"929222120","519479294"
"136255378","519479294"
"928403520","519479294"
"579259922","519479294"
"928112118","519479294"
"192149567","519479294"
"774379368","519479294"
"495051379","519479294"
"919836650","519479294"
"907708226","519479294"
"454760929","519479294"
"109972722","519479294"
"927439914","519479294"
"927238260","519479294"
"588504103","519479294"
"927061274","519479294"
"927059840","519479294"
"926939617","519479294"
"792120660","519479294"
"565195961","519479294"
"895105766","519479294"
"537398095","519479294"
"898073557","519479294"
"926028300","519479294"
"926026855","519479294"
"35303108","519479294"
"925985868","519479294"
"920539086","519479294"
"313963653","519479294"
"311725033","519479294"
"925885988","519479294"
"925702849","519479294"
"925754700","519479294"
"212329006","519479294"
"925669364","519479294"
"16978864","519479294"
"925553857","519479294"
"577974293","519479294"
"156746953","519479294"
"503254817","519479294"
"856326391","519479294"
"925537520","519479294"
"777783800","519479294"
"925442557","519479294"
"356358231","519479294"
"8554342","519479294"
"79546432","519479294"
"570777242","519479294"
"917662028","519479294"
"607478506","519479294"
"289956264","519479294"
"758686730","519479294"
"183320768","519479294"
"538888397","519479294"
"925425715","519479294"
"171842626","519479294"
"925301940","519479294"
"925282116","519479294"
"925328672","519479294"
"925322024","519479294"
"884939342","519479294"
"445404306","519479294"
"393340200","519479294"
"344274398","519479294"
"42240212","519479294"
"361856886","519479294"
"925302187","519479294"
"925283508","519479294"
"76004376","519479294"
"925277154","519479294"
"391995188","519479294"
"925291033","519479294"
"923752680","519479294"
"109329103","519479294"
"431471376","519479294"
"865072554","519479294"
"925278998","519479294"
"324309075","519479294"
"435885853","519479294"
"925266031","519479294"
"107014063","519479294"
"925259376","519479294"
"923983640","519479294"
"925254433","519479294"
"925242620","519479294"
"320064566","519479294"
"106766156","519479294"
"925133982","519479294"
"925102958","519479294"
"925084717","519479294"
"924972288","519479294"
"188445691","519479294"
"737499241","519479294"
"924888660","519479294"
"924822955","519479294"
"40843264","519479294"
"924498462","519479294"
"498783256","519479294"
"916810885","519479294"
"914961606","519479294"
"367757749","519479294"
"303338923","519479294"
"631453710","519479294"
"91645123","519479294"
"285459084","519479294"
"923941212","519479294"
"923895613","519479294"
"922853550","519479294"
"923889236","519479294"
"923823272","519479294"
"923821945","519479294"
"923700962","519479294"
"921524864","519479294"
"923720832","519479294"
"923736997","519479294"
"42913208","519479294"
"923716057","519479294"
"923697078","519479294"
"898055874","519479294"
"923448534","519479294"
"131440055","519479294"
"576280340","519479294"
"923613198","519479294"
"923511234","519479294"
"923518860","519479294"
"923493265","519479294"
"514567483","519479294"
"745663226","519479294"
"172645293","519479294"
"923216390","519479294"
"910677800","519479294"
"923362723","519479294"
"630557709","519479294"
"892584216","519479294"
"299878955","519479294"
"337865198","519479294"
"235501595","519479294"
"849995101","519479294"
"878038903","519479294"
"359933019","519479294"
"752866627","519479294"
"123697220","519479294"
"10708812","519479294"
"890921040","519479294"
"625788874","519479294"
"280587778","519479294"
"588248286","519479294"
"923157908","519479294"
"572698873","519479294"
"816815228","519479294"
"113600734","519479294"
"303735496","519479294"
"923078666","519479294"
"488653611","519479294"
"712710860","519479294"
"482174302","519479294"
"918983168","519479294"
"221412495","519479294"
"167447933","519479294"
"345536264","519479294"
"248724032","519479294"
"23187002","519479294"
"922836296","519479294"
"852347958","519479294"
"922745282","519479294"
"825169650","519479294"
"921825620","519479294"
"921803066","519479294"
"921594079","519479294"
"921559304","519479294"
"921493740","519479294"
"921365059","519479294"
"920920826","519479294"
"920879533","519479294"
"913514047","519479294"
"920855725","519479294"
"920686226","519479294"
"434097499","519479294"
"918487202","519479294"
"920622996","519479294"
"920517883","519479294"
"919691154","519479294"
"710578110","519479294"
"95009215","519479294"
"143908775","519479294"
"800725621","519479294"
"725508750","519479294"
"239440152","519479294"
"37404536","519479294"
"610740848","519479294"
"917438526","519479294"
"717649614","519479294"
"912708074","519479294"
"271825945","519479294"
"746971453","519479294"
"878368772","519479294"
"915630386","519479294"
"356752178","519479294"
"914923471","519479294"
"535288371","519479294"
"880813760","519479294"
"632213679","519479294"
"914392008","519479294"
"914384509","519479294"
"630913918","519479294"
"264062604","519479294"
"913305565","519479294"
"229796700","519479294"
"913157617","519479294"
"912580291","519479294"
"912756396","519479294"
"144507945","519479294"
"362135788","519479294"
"912313646","519479294"
"798559825","519479294"
"833007787","519479294"
"912291396","519479294"
"909897632","519479294"
"866273940","519479294"
"858216758","519479294"
"911954197","519479294"
"891542130","519479294"
"911058920","519479294"
"493311612","519479294"
"512984941","519479294"
"705667033","519479294"
"825757970","519479294"
"893710272","519479294"
"910667744","519479294"
"897148650","519479294"
"347402873","519479294"
"910525638","519479294"
